tick,S,K,C,r,T,true_iv,true_delta,true_vega,true_gamma,is_liquid
852,0.949564,1.000000,0.000081,0.052500,0.044245,0.102875,0.011500,0.006012,1.464906,1
853,0.946624,1.000000,0.000068,0.052500,0.044245,0.106169,0.009614,0.005128,1.218163,1
854,1.054343,1.000000,0.057428,0.052500,0.046982,0.150764,0.956475,0.021088,2.678158,1
855,1.036473,1.000000,0.040373,0.052500,0.046982,0.137789,0.902682,0.038651,5.557618,1
856,1.032972,1.000000,0.037027,0.052500,0.046982,0.132676,0.890308,0.042017,6.317086,1
857,1.026039,1.000000,0.030799,0.052500,0.046982,0.128489,0.847430,0.052443,8.252012,1
858,1.021924,1.000000,0.027059,0.052500,0.046982,0.122958,0.821106,0.057898,9.597021,1
859,1.019199,1.000000,0.024780,0.052500,0.046982,0.121717,0.796020,0.062582,10.535243,1
860,1.016488,1.000000,0.022606,0.052500,0.046982,0.120890,0.767712,0.067273,11.463258,1
861,1.015813,1.000000,0.022033,0.052500,0.046982,0.120052,0.761369,0.068235,11.723965,1
862,1.015138,1.000000,0.021401,0.052500,0.046982,0.118299,0.756459,0.068949,12.038179,1
863,1.012449,1.000000,0.019325,0.052500,0.046982,0.117114,0.724826,0.073248,12.986867,1
864,1.009774,1.000000,0.017252,0.052500,0.046982,0.114770,0.692370,0.076958,13.997144,1
865,1.009108,1.000000,0.016680,0.052500,0.046982,0.113304,0.685054,0.077695,14.332965,1
866,1.008442,1.000000,0.016174,0.052500,0.046982,0.112631,0.676375,0.078535,14.593767,1
867,1.007113,1.000000,0.015264,0.052500,0.046982,0.112320,0.657126,0.080242,14.991855,1
868,1.005788,1.000000,0.014303,0.052500,0.046982,0.111055,0.638430,0.081683,15.475464,1
869,1.004466,1.000000,0.013364,0.052500,0.046982,0.109749,0.619026,0.082964,15.947092,1
870,1.003148,1.000000,0.012428,0.052500,0.046982,0.108154,0.599102,0.084054,16.438115,1
871,1.002490,1.000000,0.011961,0.052500,0.046982,0.107247,0.588906,0.084526,16.692014,1
872,1.001834,1.000000,0.011494,0.052500,0.046982,0.106267,0.578529,0.084947,16.952114,1
873,1.000522,1.000000,0.010720,0.052500,0.046982,0.105914,0.556327,0.085654,17.195040,1
874,0.999214,1.000000,0.009895,0.052500,0.046982,0.104618,0.534049,0.086090,17.542530,1
875,0.997910,1.000000,0.009119,0.052500,0.046982,0.103517,0.511130,0.086258,17.810213,1
876,0.996609,1.000000,0.008312,0.052500,0.046982,0.101691,0.487561,0.086137,18.151890,1
877,0.995960,1.000000,0.007967,0.052500,0.046982,0.101326,0.475660,0.085963,18.204217,1
878,0.995311,1.000000,0.007656,0.052500,0.046982,0.101249,0.463831,0.085713,18.188775,1
879,0.994017,1.000000,0.006970,0.052500,0.046982,0.100060,0.439545,0.084966,18.292090,1
880,0.992726,1.000000,0.006325,0.052500,0.046982,0.098949,0.415015,0.083888,18.310231,1
881,0.991438,1.000000,0.005713,0.052500,0.046982,0.097833,0.390292,0.082470,18.253220,1
882,0.990154,1.000000,0.005104,0.052500,0.046982,0.096304,0.364894,0.080663,18.183873,1
883,0.989513,1.000000,0.004841,0.052500,0.046982,0.095902,0.352681,0.079663,18.057246,1
884,0.988873,1.000000,0.004618,0.052500,0.046982,0.095889,0.341168,0.078640,17.850843,1
885,0.987596,1.000000,0.004115,0.052500,0.046982,0.094815,0.316662,0.076215,17.541500,1
886,0.986321,1.000000,0.003665,0.052500,0.046982,0.093986,0.292938,0.073526,17.116084,1
887,0.985050,1.000000,0.003235,0.052500,0.046982,0.092977,0.269297,0.070505,16.633935,1
888,0.983782,1.000000,0.002838,0.052500,0.046982,0.091960,0.246178,0.067208,16.072554,1
889,0.983150,1.000000,0.002682,0.052500,0.046982,0.091905,0.235983,0.065638,15.726678,1
890,0.982518,1.000000,0.002513,0.052500,0.046982,0.091548,0.225256,0.063912,15.392707,1
891,0.979999,1.000000,0.001929,0.052500,0.046982,0.090442,0.185393,0.056776,13.912559,1
892,0.978744,1.000000,0.001671,0.052500,0.046982,0.089752,0.166550,0.052981,13.116070,1
893,0.977492,1.000000,0.001451,0.052500,0.046982,0.089324,0.149471,0.049284,12.290717,1
894,0.976868,1.000000,0.001348,0.052500,0.046982,0.089068,0.141219,0.047407,11.871627,1
895,0.973757,1.000000,0.000949,0.052500,0.046982,0.088708,0.106531,0.038783,9.813907,1
896,0.970665,1.000000,0.000641,0.052500,0.046982,0.087986,0.077470,0.030526,7.837688,1
897,0.967594,1.000000,0.000449,0.052500,0.046982,0.088483,0.057116,0.024036,6.175585,1
898,0.964541,1.000000,0.000319,0.052500,0.046982,0.089411,0.042184,0.018810,4.813001,1
899,0.961508,1.000000,0.000233,0.052500,0.046982,0.090928,0.031686,0.014837,3.756765,1
900,0.958494,1.000000,0.000179,0.052500,0.046982,0.093203,0.024639,0.011995,2.981660,1
901,0.955499,1.000000,0.000138,0.052500,0.046982,0.095435,0.019178,0.009677,2.363855,1
902,0.952522,1.000000,0.000112,0.052500,0.046982,0.098394,0.015604,0.008089,1.928471,1
903,0.949564,1.000000,0.000093,0.052500,0.046982,0.101486,0.012890,0.006839,1.590848,1
904,0.946624,1.000000,0.000084,0.052500,0.046982,0.105504,0.011324,0.006094,1.371933,1
905,0.943702,1.000000,0.000071,0.052500,0.046982,0.108653,0.009542,0.005233,1.151104,1
906,1.080423,1.000000,0.083110,0.052500,0.049720,0.146550,0.993118,0.004625,0.543756,1
907,1.076618,1.000000,0.079380,0.052500,0.049720,0.153159,0.987940,0.007531,0.853185,1
908,1.069090,1.000000,0.072035,0.052500,0.049720,0.158323,0.976372,0.013288,1.476882,1
909,1.065364,1.000000,0.068105,0.052500,0.049720,0.132118,0.987858,0.007496,1.005377,1
910,1.037176,1.000000,0.041350,0.052500,0.049720,0.139281,0.898828,0.040934,5.494807,1
911,1.034369,1.000000,0.038769,0.052500,0.049720,0.137484,0.885466,0.044639,6.103539,1
912,1.032972,1.000000,0.037372,0.052500,0.049720,0.133901,0.882750,0.045327,6.380646,1
913,1.030187,1.000000,0.034751,0.052500,0.049720,0.130070,0.870748,0.048401,7.051910,1
914,1.026039,1.000000,0.031181,0.052500,0.049720,0.129690,0.839799,0.055712,8.206976,1
915,1.023292,1.000000,0.028842,0.052500,0.049720,0.128629,0.818091,0.060270,8.999714,1
916,1.021924,1.000000,0.027560,0.052500,0.049720,0.125878,0.810484,0.061739,9.445789,1
917,1.019199,1.000000,0.025293,0.052500,0.049720,0.124459,0.786161,0.066195,10.297811,1
918,1.015138,1.000000,0.021873,0.052500,0.049720,0.120097,0.749183,0.072055,11.709801,1
919,1.013792,1.000000,0.020869,0.052500,0.049720,0.120017,0.733278,0.074287,12.112527,1
920,1.012449,1.000000,0.019808,0.052500,0.049720,0.118875,0.718531,0.076187,12.575125,1
921,1.009774,1.000000,0.017649,0.052500,0.049720,0.115328,0.688852,0.079563,13.607971,1
922,1.009108,1.000000,0.017142,0.052500,0.049720,0.114699,0.680588,0.080405,13.845642,1
923,1.008442,1.000000,0.016675,0.052500,0.049720,0.114496,0.671582,0.081277,14.039145,1
924,1.005788,1.000000,0.014724,0.052500,0.049720,0.111889,0.636241,0.084202,14.961856,1
925,1.004466,1.000000,0.013778,0.052500,0.049720,0.110509,0.617572,0.085445,15.412851,1
926,1.002490,1.000000,0.012557,0.052500,0.049720,0.110158,0.586993,0.087049,15.814480,1
927,1.001834,1.000000,0.011992,0.052500,0.049720,0.108065,0.577851,0.087417,16.210183,1
928,1.000522,1.000000,0.011145,0.052500,0.049720,0.106894,0.556988,0.088093,16.557701,1
929,0.999214,1.000000,0.010392,0.052500,0.049720,0.106455,0.535350,0.088537,16.753559,1
930,0.997910,1.000000,0.009589,0.052500,0.049720,0.105111,0.513491,0.088720,17.047362,1
931,0.996609,1.000000,0.008807,0.052500,0.049720,0.103665,0.491036,0.088632,17.313116,1
932,0.995960,1.000000,0.008482,0.052500,0.049720,0.103555,0.479766,0.088483,17.324985,1
933,0.995311,1.000000,0.008079,0.052500,0.049720,0.102476,0.468111,0.088256,17.485272,1
934,0.994017,1.000000,0.007393,0.052500,0.049720,0.101386,0.444851,0.087578,17.583095,1
935,0.992726,1.000000,0.006727,0.052500,0.049720,0.100164,0.421197,0.086581,17.640688,1
936,0.991438,1.000000,0.006109,0.052500,0.049720,0.099103,0.397458,0.085265,17.604373,1
937,0.990154,1.000000,0.005531,0.052500,0.049720,0.098124,0.373732,0.083631,17.484435,1
938,0.989513,1.000000,0.005275,0.052500,0.049720,0.097882,0.362231,0.082721,17.359539,1
939,0.988873,1.000000,0.005000,0.052500,0.049720,0.097309,0.350295,0.081698,17.267969,1
940,0.987596,1.000000,0.004483,0.052500,0.049720,0.096262,0.326654,0.079423,17.013632,1
941,0.986321,1.000000,0.004052,0.052500,0.049720,0.095886,0.304532,0.076984,16.598885,1
942,0.985050,1.000000,0.003582,0.052500,0.049720,0.094601,0.281035,0.074070,16.229191,1
943,0.983782,1.000000,0.003205,0.052500,0.049720,0.094118,0.259715,0.071114,15.701899,1
944,0.983150,1.000000,0.003048,0.052500,0.049720,0.094186,0.250039,0.069670,15.391579,1
945,0.982518,1.000000,0.002853,0.052500,0.049720,0.093601,0.239002,0.067952,15.125385,1
946,0.981257,1.000000,0.002522,0.052500,0.049720,0.092961,0.218722,0.064569,14.508592,1
947,0.979999,1.000000,0.002224,0.052500,0.049720,0.092401,0.199444,0.061075,13.842075,1
948,0.978744,1.000000,0.001940,0.052500,0.049720,0.091620,0.180439,0.057354,13.143232,1
949,0.977492,1.000000,0.001688,0.052500,0.049720,0.090949,0.162636,0.053601,12.405509,1
950,0.976868,1.000000,0.001585,0.052500,0.049720,0.090869,0.154789,0.051858,12.027956,1
951,0.973757,1.000000,0.001121,0.052500,0.049720,0.090007,0.118015,0.042926,10.115994,1
952,0.970665,1.000000,0.000794,0.052500,0.049720,0.089779,0.089013,0.034861,8.288708,1
953,0.967594,1.000000,0.000570,0.052500,0.049720,0.090244,0.067153,0.028056,6.678619,1
954,0.964541,1.000000,0.000397,0.052500,0.049720,0.090428,0.049377,0.021961,5.250099,1
955,0.961508,1.000000,0.000296,0.052500,0.049720,0.091926,0.037754,0.017626,4.171366,1
956,0.958494,1.000000,0.000213,0.052500,0.049720,0.092965,0.028148,0.013792,3.247964,1
957,0.955499,1.000000,0.000169,0.052500,0.049720,0.095437,0.022437,0.011370,2.624457,1
958,0.952522,1.000000,0.000137,0.052500,0.049720,0.098186,0.018239,0.009508,2.146725,1
959,0.949564,1.000000,0.000112,0.052500,0.049720,0.100887,0.014881,0.007964,1.760776,1
960,0.946624,1.000000,0.000096,0.052500,0.049720,0.104195,0.012643,0.006898,1.485875,1
961,0.943702,1.000000,0.000083,0.052500,0.049720,0.107544,0.010852,0.006023,1.264764,1
962,0.940799,1.000000,0.000071,0.052500,0.049720,0.110481,0.009164,0.005180,1.065483,1
963,1.080423,1.000000,0.083329,0.052500,0.052458,0.155348,0.988372,0.007521,0.790602,1
964,1.076618,1.000000,0.079627,0.052500,0.052458,0.160515,0.982196,0.010814,1.108029,1
965,1.061665,1.000000,0.064993,0.052500,0.052458,0.155287,0.962270,0.019980,2.176111,1
966,1.054343,1.000000,0.057690,0.052500,0.052458,0.142156,0.957841,0.021716,2.619592,1
967,1.039999,1.000000,0.044238,0.052500,0.052458,0.140777,0.906232,0.039874,4.992117,1
968,1.036473,1.000000,0.041010,0.052500,0.052458,0.139321,0.889698,0.044726,5.696564,1
969,1.035771,1.000000,0.040366,0.052500,0.052458,0.138863,0.886390,0.045650,5.841362,1
970,1.032972,1.000000,0.037703,0.052500,0.052458,0.134697,0.876201,0.048375,6.416129,1
971,1.029494,1.000000,0.034660,0.052500,0.052458,0.134036,0.853575,0.054097,7.259224,1
972,1.026039,1.000000,0.031550,0.052500,0.052458,0.130575,0.833122,0.058763,8.149033,1
973,1.022607,1.000000,0.028562,0.052500,0.052458,0.127789,0.808544,0.063856,9.109206,1
974,1.019199,1.000000,0.025667,0.052500,0.052458,0.124996,0.780760,0.068981,10.127519,1
975,1.017842,1.000000,0.024614,0.052500,0.052458,0.124959,0.766825,0.071331,10.503534,1
976,1.015813,1.000000,0.022850,0.052500,0.052458,0.121871,0.750063,0.073924,11.205831,1
977,1.012449,1.000000,0.020225,0.052500,0.052458,0.119752,0.714034,0.078853,12.245534,1
978,1.009774,1.000000,0.018104,0.052500,0.052458,0.116653,0.684559,0.082207,13.174986,1
979,1.009108,1.000000,0.017597,0.052500,0.052458,0.116007,0.676583,0.083018,13.396736,1
980,1.008442,1.000000,0.017091,0.052500,0.052458,0.115304,0.668513,0.083796,13.622763,1
981,1.007113,1.000000,0.016146,0.052500,0.052458,0.114500,0.651145,0.085337,14.007517,1
982,1.005788,1.000000,0.015250,0.052500,0.052458,0.113972,0.632941,0.086751,14.343239,1
983,1.004466,1.000000,0.014336,0.052500,0.052458,0.112953,0.614724,0.087959,14.712914,1
984,1.003148,1.000000,0.013340,0.052500,0.052458,0.110717,0.596866,0.088945,15.218263,1
985,1.002490,1.000000,0.012892,0.052500,0.052458,0.110059,0.587272,0.089400,15.407604,1
986,1.001834,1.000000,0.012536,0.052500,0.052458,0.110357,0.576941,0.089833,15.460743,1
987,1.000522,1.000000,0.011610,0.052500,0.052458,0.108336,0.557424,0.090472,15.902868,1
988,0.999214,1.000000,0.010810,0.052500,0.052458,0.107411,0.536771,0.090913,16.160234,1
989,0.997910,1.000000,0.010007,0.052500,0.052458,0.106121,0.515707,0.091111,16.435185,1
990,0.996609,1.000000,0.009250,0.052500,0.052458,0.105032,0.494138,0.091053,16.638377,1
991,0.995960,1.000000,0.008899,0.052500,0.052458,0.104658,0.483242,0.090923,16.695748,1
992,0.995311,1.000000,0.008522,0.052500,0.052458,0.103919,0.472157,0.090723,16.799279,1
993,0.994017,1.000000,0.007828,0.052500,0.052458,0.102845,0.449839,0.090107,16.903378,1
994,0.992726,1.000000,0.007156,0.052500,0.052458,0.101659,0.427154,0.089192,16.970965,1
995,0.991438,1.000000,0.006537,0.052500,0.052458,0.100717,0.404459,0.087980,16.940919,1
996,0.990154,1.000000,0.005952,0.052500,0.052458,0.099799,0.381721,0.086467,16.846285,1
997,0.989513,1.000000,0.005657,0.052500,0.052458,0.099169,0.370124,0.085580,16.801102,1
998,0.988873,1.000000,0.005388,0.052500,0.052458,0.098751,0.358813,0.084637,16.707899,1
999,0.987596,1.000000,0.004871,0.052500,0.052458,0.097875,0.336241,0.082526,16.479627,1
1000,0.986321,1.000000,0.004387,0.052500,0.052458,0.097021,0.313921,0.080132,16.184218,1
1001,0.985050,1.000000,0.003982,0.052500,0.052458,0.096775,0.293141,0.077617,15.756746,1
1002,0.983782,1.000000,0.003539,0.052500,0.052458,0.095657,0.271054,0.074647,15.370379,1
1003,0.983150,1.000000,0.003357,0.052500,0.052458,0.095467,0.260987,0.073183,15.118237,1
1004,0.982518,1.000000,0.003168,0.052500,0.052458,0.095096,0.250662,0.071611,14.870401,1
1005,0.981257,1.000000,0.002798,0.052500,0.052458,0.094139,0.229943,0.068234,14.349943,1
1006,0.979999,1.000000,0.002474,0.052500,0.052458,0.093431,0.210481,0.064776,13.761263,1
1007,0.978744,1.000000,0.002215,0.052500,0.052458,0.093336,0.193376,0.061491,13.110309,1
1008,0.977492,1.000000,0.001944,0.052500,0.052458,0.092657,0.175585,0.057834,12.452710,1
1009,0.976868,1.000000,0.001815,0.052500,0.052458,0.092268,0.166876,0.055947,12.112648,1
1010,0.973757,1.000000,0.001331,0.052500,0.052458,0.091844,0.130765,0.047372,10.369510,1
1011,0.970665,1.000000,0.000946,0.052500,0.052458,0.091135,0.099568,0.038893,8.634571,1
1012,0.967594,1.000000,0.000690,0.052500,0.052458,0.091498,0.076347,0.031799,7.076279,1
1013,0.964541,1.000000,0.000486,0.052500,0.052458,0.091429,0.056819,0.025214,5.650724,1
1014,0.961508,1.000000,0.000362,0.052500,0.052458,0.092637,0.043671,0.020376,4.535349,1
1015,0.958494,1.000000,0.000270,0.052500,0.052458,0.093928,0.033495,0.016361,3.614343,1
1016,0.955499,1.000000,0.000206,0.052500,0.052458,0.095655,0.026121,0.013269,2.896331,1
1017,0.952522,1.000000,0.000168,0.052500,0.052458,0.098311,0.021348,0.011163,2.385735,1
1018,0.949564,1.000000,0.000134,0.052500,0.052458,0.100471,0.017097,0.009214,1.938842,1
1019,0.946624,1.000000,0.000111,0.052500,0.052458,0.103270,0.014232,0.007848,1.616571,1
1020,0.943702,1.000000,0.000096,0.052500,0.052458,0.106363,0.012119,0.006809,1.370304,1
1021,0.940799,1.000000,0.000083,0.052500,0.052458,0.109511,0.010424,0.005955,1.171163,1
1022,0.937913,1.000000,0.000074,0.052500,0.052458,0.112843,0.009123,0.005284,1.014680,1
1023,0.935045,1.000000,0.000064,0.052500,0.052458,0.115861,0.007893,0.004639,0.872984,1
1024,1.099855,1.000000,0.102950,0.052500,0.055196,0.186559,0.988076,0.008026,0.644361,1
1025,1.091999,1.000000,0.094921,0.052500,0.055196,0.139902,0.997301,0.002134,0.231741,1
1026,1.088112,1.000000,0.091359,0.052500,0.055196,0.183332,0.979787,0.012489,1.042426,1
1027,1.069090,1.000000,0.072727,0.052500,0.055196,0.173201,0.958484,0.022307,2.041569,1
1028,1.061665,1.000000,0.065514,0.052500,0.055196,0.167546,0.946680,0.027074,2.597370,1
1029,1.054343,1.000000,0.058221,0.052500,0.055196,0.153936,0.940789,0.029203,3.091809,1
1030,1.047122,1.000000,0.051514,0.052500,0.055196,0.153879,0.914951,0.038298,4.112362,1
1031,1.043548,1.000000,0.048089,0.052500,0.055196,0.149562,0.905436,0.041298,4.593826,1
1032,1.039999,1.000000,0.044748,0.052500,0.055196,0.146134,0.893234,0.044968,5.154388,1
1033,1.037176,1.000000,0.042198,0.052500,0.055196,0.145106,0.879557,0.048871,5.672248,1
1034,1.036473,1.000000,0.041478,0.052500,0.055196,0.143024,0.878832,0.049045,5.783083,1
1035,1.032972,1.000000,0.038318,0.052500,0.055196,0.140812,0.860976,0.053759,6.482324,1
1036,1.030187,1.000000,0.035768,0.052500,0.055196,0.137729,0.847284,0.057109,7.078484,1
1037,1.029494,1.000000,0.035138,0.052500,0.055196,0.136970,0.843612,0.057974,7.235194,1
1038,1.027418,1.000000,0.033448,0.052500,0.055196,0.137694,0.826877,0.061797,7.702799,1
1039,1.026039,1.000000,0.032148,0.052500,0.055196,0.135069,0.820494,0.063144,8.045268,1
1040,1.022607,1.000000,0.029258,0.052500,0.055196,0.133270,0.794520,0.068356,8.886214,1
1041,1.021924,1.000000,0.028603,0.052500,0.055196,0.131630,0.791157,0.068969,9.089843,1
1042,1.020559,1.000000,0.027443,0.052500,0.055196,0.130381,0.780623,0.070878,9.456199,1
1043,1.019199,1.000000,0.026293,0.052500,0.055196,0.129057,0.769719,0.072758,9.832684,1
1044,1.017842,1.000000,0.025133,0.052500,0.055196,0.127389,0.758870,0.074530,10.231260,1
1045,1.016488,1.000000,0.024169,0.052500,0.055196,0.128084,0.743702,0.076889,10.525784,1
1046,1.015813,1.000000,0.023581,0.052500,0.055196,0.126958,0.738282,0.077674,10.741820,1
1047,1.015138,1.000000,0.023001,0.052500,0.055196,0.125882,0.732633,0.078470,10.959235,1
1048,1.013792,1.000000,0.021857,0.052500,0.055196,0.123787,0.720785,0.080067,11.401836,1
1049,1.012449,1.000000,0.020841,0.052500,0.055196,0.123077,0.706279,0.081906,11.762191,1
1050,1.011110,1.000000,0.019874,0.052500,0.055196,0.122701,0.690831,0.083707,12.089641,1
1051,1.009774,1.000000,0.018877,0.052500,0.055196,0.121701,0.675744,0.085304,12.454282,1
1052,1.009108,1.000000,0.018370,0.052500,0.055196,0.121005,0.668241,0.086040,12.650660,1
1053,1.008442,1.000000,0.017850,0.052500,0.055196,0.120106,0.660827,0.086729,12.864485,1
1054,1.007113,1.000000,0.016877,0.052500,0.055196,0.118909,0.644839,0.088102,13.234515,1
1055,1.005788,1.000000,0.015849,0.052500,0.055196,0.116828,0.629139,0.089286,13.687301,1
1056,1.004466,1.000000,0.014934,0.052500,0.055196,0.115778,0.611784,0.090425,14.024327,1
1057,1.003148,1.000000,0.014003,0.052500,0.055196,0.114275,0.594230,0.091387,14.397762,1
1058,1.002490,1.000000,0.013580,0.052500,0.055196,0.113899,0.584971,0.091821,14.532968,1
1059,1.001834,1.000000,0.013191,0.052500,0.055196,0.113814,0.575444,0.092215,14.625337,1
1060,1.000522,1.000000,0.012356,0.052500,0.055196,0.112808,0.556575,0.092831,14.893355,1
1061,0.999214,1.000000,0.011484,0.052500,0.055196,0.111122,0.537424,0.093241,15.225797,1
1062,0.997910,1.000000,0.010705,0.052500,0.055196,0.110152,0.517574,0.093440,15.432973,1
1063,0.996609,1.000000,0.009889,0.052500,0.055196,0.108488,0.497272,0.093407,15.705069,1
1064,0.995960,1.000000,0.009564,0.052500,0.055196,0.108422,0.487060,0.093299,15.716900,1
1065,0.995311,1.000000,0.009206,0.052500,0.055196,0.107936,0.476722,0.093129,15.779377,1
1066,0.994017,1.000000,0.008466,0.052500,0.055196,0.106463,0.455585,0.092588,15.946276,1
1067,0.992726,1.000000,0.007779,0.052500,0.055196,0.105249,0.434199,0.091777,16.030471,1
1068,0.991438,1.000000,0.007121,0.052500,0.055196,0.104006,0.412514,0.090681,16.070113,1
1069,0.990154,1.000000,0.006548,0.052500,0.055196,0.103378,0.391296,0.089337,15.969516,1
1070,0.989513,1.000000,0.006207,0.052500,0.055196,0.102324,0.379816,0.088503,16.004008,1
1071,0.988873,1.000000,0.005944,0.052500,0.055196,0.102063,0.369267,0.087662,15.913088,1
1072,0.987596,1.000000,0.005446,0.052500,0.055196,0.101599,0.348421,0.085800,15.686566,1
1073,0.986321,1.000000,0.004877,0.052500,0.055196,0.099962,0.325873,0.083493,15.555012,1
1074,0.985050,1.000000,0.004414,0.052500,0.055196,0.099197,0.304912,0.081053,15.256195,1
1075,0.983782,1.000000,0.003977,0.052500,0.055196,0.098402,0.284222,0.078366,14.907943,1
1076,0.983150,1.000000,0.003775,0.052500,0.055196,0.098076,0.274176,0.076957,14.707505,1
1077,0.982518,1.000000,0.003573,0.052500,0.055196,0.097661,0.264053,0.075470,14.503103,1
1078,0.981257,1.000000,0.003203,0.052500,0.055196,0.096988,0.244529,0.072397,14.045185,1
1079,0.979999,1.000000,0.002865,0.052500,0.055196,0.096400,0.225781,0.069187,13.539123,1
1080,0.978744,1.000000,0.002548,0.052500,0.055196,0.095724,0.207462,0.065797,12.999886,1
1081,0.977492,1.000000,0.002270,0.052500,0.055196,0.095267,0.190393,0.062398,12.419259,1
1082,0.976868,1.000000,0.002153,0.052500,0.055196,0.095268,0.182733,0.060793,12.115055,1
1083,0.976244,1.000000,0.002024,0.052500,0.055196,0.094973,0.174506,0.059017,11.812726,1
1084,0.974999,1.000000,0.001779,0.052500,0.055196,0.094314,0.158460,0.055382,11.191247,1
1085,0.973757,1.000000,0.001586,0.052500,0.055196,0.094218,0.144700,0.052070,10.559544,1
1086,0.972518,1.000000,0.001393,0.052500,0.055196,0.093776,0.130863,0.048556,9.918568,1
1087,0.971282,1.000000,0.001226,0.052500,0.055196,0.093496,0.118281,0.045185,9.281125,1
1088,0.970665,1.000000,0.001149,0.052500,0.055196,0.093364,0.112318,0.043526,8.964468,1
1089,0.970049,1.000000,0.001091,0.052500,0.055196,0.093593,0.107465,0.042141,8.668930,1
1090,0.968820,1.000000,0.000957,0.052500,0.055196,0.093369,0.096635,0.038957,8.053506,1
1091,0.967594,1.000000,0.000842,0.052500,0.055196,0.093299,0.086955,0.035981,7.462763,1
1092,0.966370,1.000000,0.000746,0.052500,0.055196,0.093451,0.078517,0.033278,6.908401,1
1093,0.965150,1.000000,0.000663,0.052500,0.055196,0.093705,0.070968,0.030769,6.386286,1
1094,0.964541,1.000000,0.000612,0.052500,0.055196,0.093403,0.066525,0.029254,6.099109,1
1095,0.963933,1.000000,0.000586,0.052500,0.055196,0.093891,0.063897,0.028335,5.884346,1
1096,0.962719,1.000000,0.000510,0.052500,0.055196,0.093777,0.056832,0.025820,5.381988,1
1097,0.961508,1.000000,0.000459,0.052500,0.055196,0.094369,0.051694,0.023924,4.968101,1
1098,0.958494,1.000000,0.000342,0.052500,0.055196,0.095287,0.039801,0.019327,3.999785,1
1099,0.955499,1.000000,0.000259,0.052500,0.055196,0.096615,0.030987,0.015690,3.222537,1
1100,0.952522,1.000000,0.000212,0.052500,0.055196,0.099117,0.025423,0.013264,2.672245,1
1101,0.949564,1.000000,0.000158,0.052500,0.055196,0.100182,0.019513,0.010578,2.121556,1
1102,0.946624,1.000000,0.000139,0.052500,0.055196,0.103641,0.016936,0.009346,1.823225,1
1103,0.943702,1.000000,0.000117,0.052500,0.055196,0.106337,0.014229,0.008024,1.535021,1
1104,0.940799,1.000000,0.000102,0.052500,0.055196,0.109344,0.012227,0.007017,1.313542,1
1105,0.937913,1.000000,0.000086,0.052500,0.055196,0.111924,0.010326,0.006040,1.111349,1
1106,0.935045,1.000000,0.000076,0.052500,0.055196,0.115142,0.009086,0.005384,0.969016,1
1107,0.932194,1.000000,0.000070,0.052500,0.055196,0.118698,0.008198,0.004905,0.861485,1
1108,0.929360,1.000000,0.000064,0.052500,0.055196,0.122063,0.007360,0.004447,0.764250,1
1109,1.091999,1.000000,0.095350,0.052500,0.063410,0.130508,0.997411,0.002203,0.223198,1
1110,1.065364,1.000000,0.069310,0.052500,0.063410,0.150678,0.962089,0.022130,2.040688,1
1111,1.061665,1.000000,0.065743,0.052500,0.063410,0.149786,0.954829,0.025418,2.374312,1
1112,1.057992,1.000000,0.062215,0.052500,0.063410,0.148490,0.946882,0.028831,2.735524,1
1113,1.054343,1.000000,0.059097,0.052500,0.063410,0.157443,0.924861,0.037636,3.391208,1
1114,1.050720,1.000000,0.055052,0.052500,0.063410,0.138348,0.937381,0.032588,3.364767,1
1115,1.043548,1.000000,0.048471,0.052500,0.063410,0.139429,0.907657,0.043494,4.517492,1
1116,1.036473,1.000000,0.041932,0.052500,0.063410,0.134951,0.878827,0.052569,5.718488,1
1117,1.032972,1.000000,0.038669,0.052500,0.063410,0.131091,0.864349,0.056662,6.388394,1
1118,1.020559,1.000000,0.027850,0.052500,0.063410,0.122635,0.782966,0.075500,9.321880,1
1119,1.019199,1.000000,0.026807,0.052500,0.063410,0.122800,0.769771,0.077974,9.639984,1
1120,1.016488,1.000000,0.024495,0.052500,0.063410,0.119615,0.748100,0.081666,10.420722,1
1121,1.015813,1.000000,0.023987,0.052500,0.063410,0.119553,0.741110,0.082788,10.583317,1
1122,1.015138,1.000000,0.023433,0.052500,0.063410,0.118882,0.735020,0.083725,10.777926,1
1123,1.013792,1.000000,0.022374,0.052500,0.063410,0.117958,0.721758,0.085672,11.144493,1
1124,1.012449,1.000000,0.021311,0.052500,0.063410,0.116774,0.708381,0.087497,11.527753,1
1125,1.009774,1.000000,0.019273,0.052500,0.063410,0.114746,0.679495,0.090991,12.264745,1
1126,1.009108,1.000000,0.018865,0.052500,0.063410,0.115196,0.670688,0.091947,12.361455,1
1127,1.008442,1.000000,0.018351,0.052500,0.063410,0.114441,0.663357,0.092690,12.560191,1
1128,1.007113,1.000000,0.017286,0.052500,0.063410,0.112372,0.648876,0.094044,13.012553,1
1129,1.005788,1.000000,0.016349,0.052500,0.063410,0.111441,0.632442,0.095420,13.348295,1
1130,1.004466,1.000000,0.015440,0.052500,0.063410,0.110569,0.615449,0.096652,13.663224,1
1131,1.003148,1.000000,0.014528,0.052500,0.063410,0.109409,0.598204,0.097706,13.995279,1
1132,1.002490,1.000000,0.014079,0.052500,0.063410,0.108815,0.589388,0.098170,14.157188,1
1133,1.001834,1.000000,0.013722,0.052500,0.063410,0.109094,0.579885,0.098618,14.203951,1
