symbol,S,K,C,bid,ask,T,r,market_iv,moneyness_SK
SPXW261001C07550000,7643.99,7550.0,131.95,129.9,134.0,0.03329322433226595,0.0525,0.13173399402618408,1.0124490066225165
SPXW261001C07560000,7643.99,7560.0,124.05000000000001,121.9,126.2,0.03329322433226595,0.0525,0.12970841003417968,1.0111097883597884
SPXW261001C07570000,7643.99,7570.0,116.1,115.8,116.4,0.03329322433226595,0.0525,0.1237842444229126,1.0097741083223248
SPXW261001C07575000,7643.99,7575.0,113.1,112.8,113.4,0.03329322433226595,0.0525,0.12420385692596438,1.0091075907590759
SPXW261001C07580000,7643.99,7580.0,108.75,108.5,109.0,0.03329322433226595,0.0525,0.12201805725097657,1.0084419525065962
SPXW261001C07590000,7643.99,7590.0,101.1,100.9,101.3,0.03329322433226595,0.0525,0.11942790370941163,1.0071133069828722
SPXW261001C07600000,7643.99,7600.0,94.5,94.2,94.8,0.03329322433226595,0.0525,0.11862682529449463,1.0057881578947367
SPXW261001C07605000,7643.99,7605.0,90.4,90.2,90.6,0.03329322433226595,0.0525,0.1164600989151001,1.0051268902038133
SPXW261001C07610000,7643.99,7610.0,87.3,87.0,87.6,0.03329322433226595,0.0525,0.11627699527740479,1.004466491458607
SPXW261001C07620000,7643.99,7620.0,80.1,79.8,80.4,0.03329322433226595,0.0525,0.11359528991699218,1.0031482939632546
SPXW261001C07625000,7643.99,7625.0,77.1,76.8,77.4,0.03329322433226595,0.0525,0.11314134548187256,1.0024904918032786
SPXW261001C07630000,7643.99,7630.0,74.0,73.8,74.2,0.03329322433226595,0.0525,0.11225252990722655,1.0018335517693315
SPXW261001C07640000,7643.99,7640.0,67.55,67.3,67.8,0.03329322433226595,0.0525,0.11018879932403562,1.0005222513089005
SPXW261001C07650000,7643.99,7650.0,61.05,60.9,61.2,0.03329322433226595,0.0525,0.10739646884918212,0.9992143790849672
SPXW261001C07660000,7643.99,7660.0,55.35,55.2,55.5,0.03329322433226595,0.0525,0.10569131622314451,0.9979099216710182
SPXW261001C07665000,7643.99,7665.0,52.95,52.7,53.2,0.03329322433226595,0.0525,0.10559976440429686,0.9972589693411611
SPXW261001C07670000,7643.99,7670.0,49.95,49.8,50.1,0.03329322433226595,0.0525,0.104051012802124,0.9966088657105606
SPXW261001C07675000,7643.99,7675.0,47.15,47.0,47.3,0.03329322433226595,0.0525,0.10288754177093505,0.9959596091205212
SPXW261001C07680000,7643.99,7680.0,44.7,44.6,44.8,0.03329322433226595,0.0525,0.10211316596984862,0.9953111979166667
SPXW261001C07690000,7643.99,7690.0,39.75,39.6,39.9,0.03329322433226595,0.0525,0.10037749607086181,0.9940169050715214
SPXW261001C07700000,7643.99,7700.0,35.3,35.1,35.5,0.03329322433226595,0.0525,0.09901566276550294,0.992725974025974
SPXW261001C07710000,7643.99,7710.0,31.1,30.9,31.3,0.03329322433226595,0.0525,0.09749361377716063,0.9914383916990921
SPXW261001C07720000,7643.99,7720.0,27.450000000000003,27.3,27.6,0.03329322433226595,0.0525,0.09636066001892091,0.9901541450777201
SPXW261001C07725000,7643.99,7725.0,25.450000000000003,25.3,25.6,0.03329322433226595,0.0525,0.09529637012481691,0.9895132686084143
SPXW261001C07730000,7643.99,7730.0,23.700000000000003,23.6,23.8,0.03329322433226595,0.0525,0.09446858909606934,0.9888732212160414
SPXW261001C07740000,7643.99,7740.0,20.5,20.4,20.6,0.03329322433226595,0.0525,0.0931754196548462,0.9875956072351421
SPXW261001C07750000,7643.99,7750.0,17.65,17.6,17.7,0.03329322433226595,0.0525,0.09191276748657226,0.9863212903225806
SPXW261001C07760000,7643.99,7760.0,15.2,15.1,15.3,0.03329322433226595,0.0525,0.09118035293579102,0.9850502577319588
SPXW261001C07770000,7643.99,7770.0,12.9,12.8,13.0,0.03329322433226595,0.0525,0.0900931750869751,0.9837824967824967
SPXW261001C07775000,7643.99,7775.0,11.9,11.8,12.0,0.03329322433226595,0.0525,0.0897002651977539,0.9831498392282958
SPXW261001C07780000,7643.99,7780.0,10.7,10.6,10.8,0.03329322433226595,0.0525,0.08859401405334472,0.9825179948586118
SPXW261001C07790000,7643.99,7790.0,9.05,9.0,9.1,0.03329322433226595,0.0525,0.08780819427490236,0.9812567394094993
SPXW261001C07800000,7643.99,7800.0,7.6,7.5,7.7,0.03329322433226595,0.0525,0.08734280586242676,0.979998717948718
SPXW261001C07810000,7643.99,7810.0,6.300000000000001,6.2,6.4,0.03329322433226595,0.0525,0.08660276199340822,0.9787439180537771
SPXW261001C07820000,7643.99,7820.0,5.199999999999999,5.1,5.3,0.03329322433226595,0.0525,0.08597715789794924,0.9774923273657289
SPXW261001C07825000,7643.99,7825.0,4.75,4.6,4.9,0.03329322433226595,0.0525,0.08606108039855959,0.9768677316293929
SPXW261001C07830000,7643.99,7830.0,4.300000000000001,4.2,4.4,0.03329322433226595,0.0525,0.08556517471313477,0.9762439335887612
SPXW261001C07840000,7643.99,7840.0,3.65,3.5,3.8,0.03329322433226595,0.0525,0.08603819244384767,0.9749987244897959
SPXW261001C07850000,7643.99,7850.0,3.0,2.9,3.1,0.03329322433226595,0.0525,0.08550414016723634,0.9737566878980891
SPXW261001C07860000,7643.99,7860.0,2.475,2.35,2.6,0.03329322433226595,0.0525,0.08558043334960938,0.9725178117048345
SPXW261001C07870000,7643.99,7870.0,2.075,2.0,2.15,0.03329322433226595,0.0525,0.08548888153076173,0.97128208386277
SPXW261001C07875000,7643.99,7875.0,1.9,1.8,2.0,0.03329322433226595,0.0525,0.08582457153320314,0.9706653968253968
SPXW261001C07880000,7643.99,7880.0,1.775,1.7,1.85,0.03329322433226595,0.0525,0.0860839683532715,0.9700494923857867
SPXW261001C07890000,7643.99,7890.0,1.475,1.4,1.55,0.03329322433226595,0.0525,0.08628233062744142,0.9688200253485424
SPXW261001C07900000,7643.99,7900.0,1.275,1.2,1.35,0.03329322433226595,0.0525,0.08709103836059573,0.967593670886076
SPXW261001C07925000,7643.99,7925.0,0.8999999999999999,0.85,0.95,0.03329322433226595,0.0525,0.08899836791992188,0.9645413249211356
SPXW261001C07950000,7643.99,7950.0,0.675,0.6,0.75,0.03329322433226595,0.0525,0.09235526794433593,0.9615081761006289
SPXW261001C07975000,7643.99,7975.0,0.55,0.5,0.6,0.03329322433226595,0.0525,0.09571216796875001,0.9584940438871473
SPXW261002C07000000,7643.99,7000.0,657.35,648.0,666.7,0.03603107511939805,0.0525,0.33563133857727057,1.0919985714285714
SPXW261002C07050000,7643.99,7050.0,608.35,598.5,618.2,0.03603107511939805,0.0525,0.3208380905151367,1.0842539007092198
SPXW261002C07075000,7643.99,7075.0,583.6,573.7,593.5,0.03603107511939805,0.0525,0.3115760981750488,1.0804226148409894
SPXW261002C07100000,7643.99,7100.0,559.2,549.0,569.4,0.03603107511939805,0.0525,0.30430535789489743,1.0766183098591549
SPXW261002C07150000,7643.99,7150.0,509.75,499.8,519.7,0.03603107511939805,0.0525,0.284263138885498,1.0690895104895104
SPXW261002C07200000,7643.99,7200.0,460.9,450.9,470.9,0.03603107511939805,0.0525,0.2667157069396973,1.0616652777777777
SPXW261002C07220000,7643.99,7220.0,441.35,431.3,451.4,0.03603107511939805,0.0525,0.2595746650695801,1.058724376731302
SPXW261002C07225000,7643.99,7225.0,435.4,425.9,444.9,0.03603107511939805,0.0525,0.25287612365722656,1.0579916955017301
SPXW261002C07230000,7643.99,7230.0,431.9,421.7,442.1,0.03603107511939805,0.0525,0.2572858695983887,1.0572600276625173
SPXW261002C07250000,7643.99,7250.0,412.15,402.2,422.1,0.03603107511939805,0.0525,0.24850452430725098,1.054343448275862
SPXW261002C07275000,7643.99,7275.0,386.9,377.4,396.4,0.03603107511939805,0.0525,0.23547364875793456,1.0507202749140894
SPXW261002C07280000,7643.99,7280.0,382.05,372.6,391.5,0.03603107511939805,0.0525,0.23354343124389648,1.0499986263736263
SPXW261002C07300000,7643.99,7300.0,363.85,354.0,373.7,0.03603107511939805,0.0525,0.2306442903137207,1.0471219178082192
SPXW261002C07330000,7643.99,7330.0,334.65,325.3,344.0,0.03603107511939805,0.0525,0.21776981578826904,1.0428362892223737
SPXW261002C07350000,7643.99,7350.0,315.0,312.1,317.9,0.03603107511939805,0.0525,0.19253203105926514,1.0399986394557823
SPXW261002C07370000,7643.99,7370.0,296.75,294.2,299.3,0.03603107511939805,0.0525,0.1873097627258301,1.0371763907734057
SPXW261002C07380000,7643.99,7380.0,287.0,284.2,289.8,0.03603107511939805,0.0525,0.18405204383850096,1.035771002710027
SPXW261002C07400000,7643.99,7400.0,269.0,266.7,271.3,0.03603107511939805,0.0525,0.1785818226623535,1.0329716216216216
SPXW261002C07410000,7643.99,7410.0,259.8,257.5,262.1,0.03603107511939805,0.0525,0.17582763877868654,1.0315775978407558
SPXW261002C07425000,7643.99,7425.0,245.35,242.6,248.1,0.03603107511939805,0.0525,0.17104405624389651,1.0294936026936026
SPXW261002C07430000,7643.99,7430.0,241.55,231.4,251.7,0.03603107511939805,0.0525,0.18785525897979738,1.028800807537012
SPXW261002C07450000,7643.99,7450.0,223.1,220.7,225.5,0.03603107511939805,0.0525,0.1642692216491699,1.0260389261744967
SPXW261002C07460000,7643.99,7460.0,214.05,211.7,216.4,0.03603107511939805,0.0525,0.161228938331604,1.0246635388739946
SPXW261002C07475000,7643.99,7475.0,201.15,199.0,203.3,0.03603107511939805,0.0525,0.15760882682800292,1.0226073578595318
SPXW261002C07495000,7643.99,7495.0,183.60000000000002,177.4,189.8,0.03603107511939805,0.0525,0.16013031650543214,1.019878585723816
SPXW261002C07500000,7643.99,7500.0,179.4,177.3,181.5,0.03603107511939805,0.0525,0.15091410007476813,1.0191986666666666
SPXW261002C07505000,7643.99,7505.0,173.9,171.4,176.4,0.03603107511939805,0.0525,0.14801114448547367,1.0185196535642904
SPXW261002C07510000,7643.99,7510.0,170.35000000000002,167.9,172.8,0.03603107511939805,0.0525,0.14801495914459234,1.0178415446071905
SPXW261002C07520000,7643.99,7520.0,162.5,160.5,164.5,0.03603107511939805,0.0525,0.14572616367340085,1.0164880319148937
SPXW261002C07525000,7643.99,7525.0,158.2,152.0,164.4,0.03603107511939805,0.0525,0.1520737564468384,1.0158126245847177
SPXW261002C07530000,7643.99,7530.0,153.45,151.4,155.5,0.03603107511939805,0.0525,0.1419458364868164,1.0151381142098272
SPXW261002C07540000,7643.99,7540.0,145.4,143.3,147.5,0.03603107511939805,0.0525,0.1398554032897949,1.013791777188329
SPXW261002C07545000,7643.99,7545.0,141.85000000000002,139.8,143.9,0.03603107511939805,0.0525,0.13945486408233648,1.013119946984758
SPXW261002C07550000,7643.99,7550.0,137.3,135.2,139.4,0.03603107511939805,0.0525,0.13737206020355225,1.0124490066225165
SPXW261002C07555000,7643.99,7555.0,133.3,131.2,135.4,0.03603107511939805,0.0525,0.1361437399673462,1.0117789543348776
SPXW261002C07560000,7643.99,7560.0,129.45,127.4,131.5,0.03603107511939805,0.0525,0.13503748882293704,1.0111097883597884
SPXW261002C07565000,7643.99,7565.0,125.5,125.2,125.8,0.03603107511939805,0.0525,0.13071929470062255,1.0104415069398545
SPXW261002C07570000,7643.99,7570.0,121.7,121.4,122.0,0.03603107511939805,0.0525,0.12969696605682374,1.0097741083223248
SPXW261002C07575000,7643.99,7575.0,118.4,118.2,118.6,0.03603107511939805,0.0525,0.12930024150848385,1.0091075907590759
SPXW261002C07580000,7643.99,7580.0,114.1,113.8,114.4,0.03603107511939805,0.0525,0.12746157581329348,1.0084419525065962
SPXW261002C07585000,7643.99,7585.0,110.4,110.2,110.6,0.03603107511939805,0.0525,0.12624851421356198,1.0077771918259724
SPXW261002C07590000,7643.99,7590.0,106.75,106.5,107.0,0.03603107511939805,0.0525,0.12531010807037357,1.0071133069828722
SPXW261002C07595000,7643.99,7595.0,103.05,102.8,103.3,0.03603107511939805,0.0525,0.12413137840270996,1.0064502962475312
SPXW261002C07600000,7643.99,7600.0,100.0,99.8,100.2,0.03603107511939805,0.0525,0.12388724021911621,1.0057881578947367
SPXW261002C07605000,7643.99,7605.0,96.45,96.2,96.7,0.03603107511939805,0.0525,0.1228954288482666,1.0051268902038133
SPXW261002C07610000,7643.99,7610.0,92.8,92.6,93.0,0.03603107511939805,0.0525,0.12149926361083985,1.004466491458607
SPXW261002C07615000,7643.99,7615.0,89.25,89.0,89.5,0.03603107511939805,0.0525,0.12036249519348144,1.0038069599474722
SPXW261002C07620000,7643.99,7620.0,85.6,85.4,85.8,0.03603107511939805,0.0525,0.11881755825042724,1.0031482939632546
SPXW261002C07625000,7643.99,7625.0,82.6,82.4,82.8,0.03603107511939805,0.0525,0.11834072586059571,1.0024904918032786
SPXW261002C07630000,7643.99,7630.0,79.3,79.0,79.6,0.03603107511939805,0.0525,0.11745191028594971,1.0018335517693315
SPXW261002C07635000,7643.99,7635.0,76.0,75.8,76.2,0.03603107511939805,0.0525,0.11615111152648927,1.001177472167649
SPXW261002C07640000,7643.99,7640.0,73.2,73.0,73.4,0.03603107511939805,0.0525,0.1157391283416748,1.0005222513089005
SPXW261002C07645000,7643.99,7645.0,69.8,69.6,70.0,0.03603107511939805,0.0525,0.11426666992187501,0.9998678875081752
SPXW261002C07650000,7643.99,7650.0,66.6,66.4,66.8,0.03603107511939805,0.0525,0.11303072036743164,0.9992143790849672
SPXW261002C07655000,7643.99,7655.0,63.599999999999994,63.4,63.8,0.03603107511939805,0.0525,0.11201983570098874,0.9985617243631613
SPXW261002C07660000,7643.99,7660.0,61.3,61.0,61.6,0.03603107511939805,0.0525,0.11221438331604003,0.9979099216710182
SPXW261002C07665000,7643.99,7665.0,58.099999999999994,57.9,58.3,0.03603107511939805,0.0525,0.11052448932647706,0.9972589693411611
SPXW261002C07670000,7643.99,7670.0,55.75,55.5,56.0,0.03603107511939805,0.0525,0.11036427364349365,0.9966088657105606
SPXW261002C07675000,7643.99,7675.0,52.55,52.4,52.7,0.03603107511939805,0.0525,0.10846838806152344,0.9959596091205212
SPXW261002C07680000,7643.99,7680.0,50.099999999999994,49.9,50.3,0.03603107511939805,0.0525,0.1079419651031494,0.9953111979166667
SPXW261002C07685000,7643.99,7685.0,47.400000000000006,47.2,47.6,0.03603107511939805,0.0525,0.10681282600402833,0.9946636304489265
SPXW261002C07690000,7643.99,7690.0,44.95,44.8,45.1,0.03603107511939805,0.0525,0.10590493713378905,0.9940169050715214
SPXW261002C07695000,7643.99,7695.0,42.900000000000006,42.7,43.1,0.03603107511939805,0.0525,0.10572946281433104,0.99337102014295
SPXW261002C07700000,7643.99,7700.0,40.3,40.1,40.5,0.03603107511939805,0.0525,0.1044286640548706,0.992725974025974
SPXW261002C07705000,7643.99,7705.0,38.05,37.9,38.2,0.03603107511939805,0.0525,0.10351696052551268,0.9920817650876054
SPXW261002C07710000,7643.99,7710.0,35.95,35.8,36.1,0.03603107511939805,0.0525,0.10283413654327393,0.9914383916990921
SPXW261002C07715000,7643.99,7715.0,33.85,33.7,34.0,0.03603107511939805,0.0525,0.10203305812835693,0.990795852235904
SPXW261002C07720000,7643.99,7720.0,31.85,31.7,32.0,0.03603107511939805,0.0525,0.10128538494110105,0.9901541450777201
SPXW261002C07725000,7643.99,7725.0,30.049999999999997,29.9,30.2,0.03603107511939805,0.0525,0.10078184993743897,0.9895132686084143
SPXW261002C07730000,7643.99,7730.0,28.15,28.0,28.3,0.03603107511939805,0.0525,0.09996932754516602,0.9888732212160414
SPXW261002C07735000,7643.99,7735.0,26.6,26.4,26.8,0.03603107511939805,0.0525,0.09979003856658937,0.9882340012928248
SPXW261002C07740000,7643.99,7740.0,25.0,24.8,25.2,0.03603107511939805,0.0525,0.09930176219940186,0.9875956072351421
SPXW261002C07745000,7643.99,7745.0,23.15,23.0,23.3,0.03603107511939805,0.0525,0.09808870059967041,0.986958037443512
SPXW261002C07750000,7643.99,7750.0,21.549999999999997,21.4,21.7,0.03603107511939805,0.0525,0.0973295834350586,0.9863212903225806
SPXW261002C07755000,7643.99,7755.0,20.15,20.0,20.3,0.03603107511939805,0.0525,0.09684130706787111,0.985685364281109
SPXW261002C07760000,7643.99,7760.0,18.799999999999997,18.7,18.9,0.03603107511939805,0.0525,0.09622714694976807,0.9850502577319588
SPXW261002C07765000,7643.99,7765.0,17.6,17.4,17.8,0.03603107511939805,0.0525,0.09613559513092042,0.9844159690920798
SPXW261002C07770000,7643.99,7770.0,16.25,16.1,16.4,0.03603107511939805,0.0525,0.09524296489715577,0.9837824967824967
SPXW261002C07775000,7643.99,7775.0,15.25,15.1,15.4,0.03603107511939805,0.0525,0.09513233978271486,0.9831498392282958
SPXW261002C07780000,7643.99,7780.0,14.15,14.0,14.3,0.03603107511939805,0.0525,0.09466313671112063,0.9825179948586118
SPXW261002C07785000,7643.99,7785.0,13.15,12.9,13.4,0.03603107511939805,0.0525,0.09456014091491699,0.9818869621066153
SPXW261002C07790000,7643.99,7790.0,11.95,11.8,12.1,0.03603107511939805,0.0525,0.09328604476928712,0.9812567394094993
SPXW261002C07795000,7643.99,7795.0,11.05,10.9,11.2,0.03603107511939805,0.0525,0.09289694953918456,0.980627325208467
SPXW261002C07800000,7643.99,7800.0,10.25,10.1,10.4,0.03603107511939805,0.0525,0.09265281135559081,0.979998717948718
SPXW261002C07810000,7643.99,7810.0,8.75,8.6,8.9,0.03603107511939805,0.0525,0.09206916851043702,0.9787439180537771
SPXW261002C07820000,7643.99,7820.0,7.449999999999999,7.3,7.6,0.03603107511939805,0.0525,0.09158470680236816,0.9774923273657289
SPXW261002C07825000,7643.99,7825.0,6.85,6.7,7.0,0.03603107511939805,0.0525,0.0913176806640625,0.9768677316293929
SPXW261002C07830000,7643.99,7830.0,6.25,6.1,6.4,0.03603107511939805,0.0525,0.09090569747924804,0.9762439335887612
SPXW261002C07840000,7643.99,7840.0,5.25,5.1,5.4,0.03603107511939805,0.0525,0.09043267974853515,0.9749987244897959
SPXW261002C07850000,7643.99,7850.0,4.5,4.4,4.6,0.03603107511939805,0.0525,0.09028009338378906,0.9737566878980891
SPXW261002C07860000,7643.99,7860.0,3.8,3.7,3.9,0.03603107511939805,0.0525,0.09012750701904299,0.9725178117048345
SPXW261002C07870000,7643.99,7870.0,3.2,3.1,3.3,0.03603107511939805,0.0525,0.09002069656372072,0.97128208386277
SPXW261002C07875000,7643.99,7875.0,2.925,2.85,3.0,0.03603107511939805,0.0525,0.08977655838012696,0.9706653968253968
SPXW261002C07880000,7643.99,7880.0,2.75,2.65,2.85,0.03603107511939805,0.0525,0.0903563865661621,0.9700494923857867
SPXW261002C07890000,7643.99,7890.0,2.35,2.25,2.45,0.03603107511939805,0.0525,0.09064630065917968,0.9688200253485424
SPXW261002C07900000,7643.99,7900.0,2.025,1.95,2.1,0.03603107511939805,0.0525,0.09092095611572265,0.967593670886076
SPXW261002C07910000,7643.99,7910.0,1.675,1.6,1.75,0.03603107511939805,0.0525,0.09078362838745116,0.966370417193426
SPXW261002C07920000,7643.99,7920.0,1.5,1.45,1.55,0.03603107511939805,0.0525,0.09162285339355468,0.9651502525252525
SPXW261002C07925000,7643.99,7925.0,1.375,1.3,1.45,0.03603107511939805,0.0525,0.0919585433959961,0.9645413249211356
SPXW261002C07930000,7643.99,7930.0,1.325,1.25,1.4,0.03603107511939805,0.0525,0.09275199249267577,0.9639331651954602
SPXW261002C07940000,7643.99,7940.0,1.125,1.05,1.2,0.03603107511939805,0.0525,0.0931181997680664,0.9627191435768262
SPXW261002C07950000,7643.99,7950.0,1.025,0.95,1.1,0.03603107511939805,0.0525,0.09443044250488282,0.9615081761006289
SPXW261002C07960000,7643.99,7960.0,0.95,0.9,1.0,0.03603107511939805,0.0525,0.09562061614990236,0.9603002512562814
SPXW261002C07970000,7643.99,7970.0,0.8500000000000001,0.8,0.9,0.03603107511939805,0.0525,0.09662768615722657,0.9590953575909661
SPXW261002C07975000,7643.99,7975.0,0.825,0.75,0.9,0.03603107511939805,0.0525,0.09787889434814454,0.9584940438871473
SPXW261002C07980000,7643.99,7980.0,0.8,0.75,0.85,0.03603107511939805,0.0525,0.0983061361694336,0.9578934837092732
SPXW261002C07990000,7643.99,7990.0,0.75,0.7,0.8,0.03603107511939805,0.0525,0.09989303436279298,0.956694618272841
SPXW261002C08000000,7643.99,8000.0,0.6499999999999999,0.6,0.7,0.03603107511939805,0.0525,0.10047286254882812,0.95549875
SPXW261002C08010000,7643.99,8010.0,0.575,0.5,0.65,0.03603107511939805,0.0525,0.10181562255859375,0.9543058676654183
SPXW261002C08020000,7643.99,8020.0,0.6000000000000001,0.55,0.65,0.03603107511939805,0.0525,0.10416545257568358,0.9531159600997506
SPXW261002C08025000,7643.99,8025.0,0.55,0.5,0.6,0.03603107511939805,0.0525,0.10425700439453123,0.9525221183800623
SPXW261005C07100000,7643.99,7100.0,560.85,551.0,570.7,0.04424462748079435,0.0525,0.28181031307220455,1.0766183098591549
SPXW261005C07150000,7643.99,7150.0,511.9,502.0,521.8,0.04424462748079435,0.0525,0.2656628610229492,1.0690895104895104
SPXW261005C07200000,7643.99,7200.0,463.45,453.2,473.7,0.04424462748079435,0.0525,0.2511747856903076,1.0616652777777777
SPXW261005C07380000,7643.99,7380.0,290.6,288.0,293.2,0.04424462748079435,0.0525,0.17580856548309326,1.035771002710027
SPXW261005C07430000,7643.99,7430.0,245.2,242.5,247.9,0.04424462748079435,0.0525,0.1638686824417115,1.028800807537012
SPXW261005C07440000,7643.99,7440.0,235.35000000000002,232.9,237.8,0.04424462748079435,0.0525,0.15911943183898927,1.0274180107526882
SPXW261005C07450000,7643.99,7450.0,226.2,223.6,228.8,0.04424462748079435,0.0525,0.15651020500183108,1.0260389261744967
SPXW261005C07460000,7643.99,7460.0,217.0,214.4,219.6,0.04424462748079435,0.0525,0.15341270179748537,1.0246635388739946
SPXW261005C07470000,7643.99,7470.0,209.5,206.9,212.1,0.04424462748079435,0.0525,0.15342796043395998,1.0232918340026773
SPXW261005C07480000,7643.99,7480.0,200.45,198.2,202.7,0.04424462748079435,0.0525,0.14972392642974858,1.0219237967914439
SPXW261005C07490000,7643.99,7490.0,191.55,184.7,198.4,0.04424462748079435,0.0525,0.15509496646881105,1.0205594125500668
SPXW261005C07500000,7643.99,7500.0,182.55,180.3,184.8,0.04424462748079435,0.0525,0.1436738770675659,1.0191986666666666
SPXW261005C07525000,7643.99,7525.0,162.2,159.9,164.5,0.04424462748079435,0.0525,0.13898566101074222,1.0158126245847177
SPXW261005C07530000,7643.99,7530.0,158.10000000000002,155.9,160.3,0.04424462748079435,0.0525,0.1376848622512818,1.0151381142098272
SPXW261005C07540000,7643.99,7540.0,150.55,148.3,152.8,0.04424462748079435,0.0525,0.1364489126968384,1.013791777188329
SPXW261005C07550000,7643.99,7550.0,142.4,140.4,144.4,0.04424462748079435,0.0525,0.13354595710754394,1.0124490066225165
SPXW261005C07560000,7643.99,7560.0,134.39999999999998,134.2,134.6,0.04424462748079435,0.0525,0.12823976627349853,1.0111097883597884
SPXW261005C07570000,7643.99,7570.0,126.7,126.4,127.0,0.04424462748079435,0.0525,0.1262981047821045,1.0097741083223248
SPXW261005C07575000,7643.99,7575.0,123.45,123.2,123.7,0.04424462748079435,0.0525,0.12602726398468017,1.0091075907590759
SPXW261005C07580000,7643.99,7580.0,119.8,119.6,120.0,0.04424462748079435,0.0525,0.12507169187545777,1.0084419525065962
SPXW261005C07590000,7643.99,7590.0,112.5,112.2,112.8,0.04424462748079435,0.0525,0.12329596805572511,1.0071133069828722
SPXW261005C07600000,7643.99,7600.0,105.2,105.0,105.4,0.04424462748079435,0.0525,0.12097665531158448,1.0057881578947367
SPXW261005C07610000,7643.99,7610.0,98.3,98.0,98.6,0.04424462748079435,0.0525,0.11932109325408936,1.004466491458607
SPXW261005C07620000,7643.99,7620.0,90.95,90.7,91.2,0.04424462748079435,0.0525,0.1165096894836426,1.0031482939632546
SPXW261005C07625000,7643.99,7625.0,87.65,87.4,87.9,0.04424462748079435,0.0525,0.11560180061340333,1.0024904918032786
SPXW261005C07630000,7643.99,7630.0,84.9,84.6,85.2,0.04424462748079435,0.0525,0.115512156124115,1.0018335517693315
SPXW261005C07640000,7643.99,7640.0,78.0,77.8,78.2,0.04424462748079435,0.0525,0.1127427136039734,1.0005222513089005
SPXW261005C07650000,7643.99,7650.0,71.9,71.7,72.1,0.04424462748079435,0.0525,0.11100513637542724,0.9992143790849672
SPXW261005C07660000,7643.99,7660.0,66.4,66.2,66.6,0.04424462748079435,0.0525,0.10983785068511963,0.9979099216710182
SPXW261005C07670000,7643.99,7670.0,60.400000000000006,60.2,60.6,0.04424462748079435,0.0525,0.10760246044158937,0.9966088657105606
SPXW261005C07675000,7643.99,7675.0,57.65,57.4,57.9,0.04424462748079435,0.0525,0.10680138202667237,0.9959596091205212
SPXW261005C07680000,7643.99,7680.0,55.099999999999994,54.9,55.3,0.04424462748079435,0.0525,0.1060613381576538,0.9953111979166667
SPXW261005C07690000,7643.99,7690.0,50.05,49.9,50.2,0.04424462748079435,0.0525,0.10446299598693845,0.9940169050715214
SPXW261005C07700000,7643.99,7700.0,45.400000000000006,45.2,45.6,0.04424462748079435,0.0525,0.10325756370544431,0.992725974025974
SPXW261005C07710000,7643.99,7710.0,40.7,40.5,40.9,0.04424462748079435,0.0525,0.10151235715866089,0.9914383916990921
SPXW261005C07720000,7643.99,7720.0,36.45,36.3,36.6,0.04424462748079435,0.0525,0.09999030817031862,0.9901541450777201
SPXW261005C07725000,7643.99,7725.0,34.55,34.4,34.7,0.04424462748079435,0.0525,0.09948105117797851,0.9895132686084143
SPXW261005C07730000,7643.99,7730.0,32.7,32.5,32.9,0.04424462748079435,0.0525,0.09903855072021485,0.9888732212160414
SPXW261005C07740000,7643.99,7740.0,28.7,28.5,28.9,0.04424462748079435,0.0525,0.09715029445648195,0.9875956072351421
SPXW261005C07750000,7643.99,7750.0,25.65,25.5,25.8,0.04424462748079435,0.0525,0.09637973331451416,0.9863212903225806
SPXW261005C07760000,7643.99,7760.0,22.65,22.5,22.8,0.04424462748079435,0.0525,0.0953688486480713,0.9850502577319588
SPXW261005C07770000,7643.99,7770.0,19.65,19.5,19.8,0.04424462748079435,0.0525,0.09389257556915283,0.9837824967824967
SPXW261005C07775000,7643.99,7775.0,18.4,18.3,18.5,0.04424462748079435,0.0525,0.09336233795166016,0.9831498392282958
SPXW261005C07780000,7643.99,7780.0,17.15,17.0,17.3,0.04424462748079435,0.0525,0.09292746681213379,0.9825179948586118
SPXW261005C07790000,7643.99,7790.0,14.95,14.8,15.1,0.04424462748079435,0.0525,0.0921340177154541,0.9812567394094993
SPXW261005C07800000,7643.99,7800.0,12.95,12.8,13.1,0.04424462748079435,0.0525,0.0913329393005371,0.979998717948718
SPXW261005C07810000,7643.99,7810.0,11.25,11.1,11.4,0.04424462748079435,0.0525,0.09079888702392577,0.9787439180537771
SPXW261005C07820000,7643.99,7820.0,9.7,9.6,9.8,0.04424462748079435,0.0525,0.09007028713226319,0.9774923273657289
SPXW261005C07825000,7643.99,7825.0,8.9,8.8,9.0,0.04424462748079435,0.0525,0.08951334690093994,0.9768677316293929
SPXW261005C07850000,7643.99,7850.0,6.15,6.0,6.3,0.04424462748079435,0.0525,0.0890136265563965,0.9737566878980891
SPXW261005C07875000,7643.99,7875.0,4.15,4.0,4.3,0.04424462748079435,0.0525,0.08849483291625976,0.9706653968253968
SPXW261005C07900000,7643.99,7900.0,2.825,2.7,2.95,0.04424462748079435,0.0525,0.08852535018920898,0.967593670886076
SPXW261005C07925000,7643.99,7925.0,2.025,1.95,2.1,0.04424462748079435,0.0525,0.08942560974121094,0.9645413249211356
SPXW261005C07950000,7643.99,7950.0,1.475,1.4,1.55,0.04424462748079435,0.0525,0.0909819906616211,0.9615081761006289
