tick,S,K,C,r,T,true_iv,true_delta,true_vega,true_gamma,is_liquid
71090,61.050332,51.219171,10.331665,0.013135,0.074676,0.534956,0.899885,2.930326,0.019681,0
71091,33.263425,29.037173,5.949522,0.019843,0.512800,0.362195,0.755786,7.475206,0.036375,1
71092,78.176363,83.802240,8.037145,0.030405,0.232627,0.670402,0.487487,15.034934,0.015775,1
71093,73.642820,83.377168,8.913356,0.023647,1.151810,0.373960,0.483729,31.504268,0.013487,1
71094,43.009424,48.577328,6.222283,0.071441,1.458120,0.317519,0.557995,20.499755,0.023936,1
71095,32.170184,42.113606,0.907914,0.011107,1.690880,0.205503,0.210700,12.079655,0.033590,0
71096,20.172291,15.373680,9.688929,0.075820,1.940708,0.627601,0.820208,7.368582,0.014867,0
71097,25.808090,25.873640,3.370138,0.040407,1.104857,0.265638,0.614250,10.375398,0.053076,1
71098,58.136949,64.508458,4.961283,0.066345,0.463338,0.425671,0.457019,15.695708,0.023545,1
71099,42.612944,58.548649,12.526072,0.059624,1.984318,0.657034,0.597677,23.225915,0.009810,0
71100,60.179549,59.336509,5.428896,0.076231,0.605601,0.186656,0.687074,16.589386,0.040523,1
71101,25.401768,26.364842,2.268136,0.051855,0.633548,0.288023,0.538084,8.029324,0.068194,1
71102,44.825050,58.279713,0.023011,0.011082,0.072602,0.426639,0.013247,0.410955,0.006603,0
71103,68.938803,54.995240,15.589942,0.067518,0.449125,0.135011,0.997998,0.293173,0.001017,0
71104,59.011928,41.737844,19.894387,0.076545,0.735846,0.304642,0.952687,4.995369,0.006399,0
71105,73.235673,89.042690,6.722188,0.014391,0.586154,0.526994,0.396761,21.615353,0.013047,0
71106,26.051550,31.828701,6.168885,0.061052,1.912097,0.492901,0.586363,14.033304,0.021939,0
71107,23.260011,23.244299,3.428349,0.021186,0.549560,0.482905,0.584495,6.724163,0.046832,1
71108,60.744707,64.102749,14.249914,0.042941,1.304641,0.520513,0.618290,26.453983,0.010557,1
71109,25.916306,24.888030,2.810673,0.016595,1.514187,0.152395,0.671353,11.530081,0.074394,1
71110,38.475364,47.459253,5.428075,0.072935,1.639014,0.348025,0.508011,19.647013,0.023267,0
71111,54.999743,56.812724,10.923316,0.050715,0.648156,0.624325,0.599553,17.111959,0.013979,1
71112,45.708066,52.212395,6.013466,0.079937,1.655278,0.258118,0.565078,23.147720,0.025932,1
71113,28.914588,26.799427,5.863101,0.059032,1.197170,0.303616,0.728244,10.494525,0.034534,1
71114,75.144480,60.694572,27.889694,0.049634,1.876998,0.461348,0.788522,29.792846,0.006093,0
71115,73.713052,89.863308,17.332430,0.037285,1.492452,0.596372,0.567000,35.417811,0.007323,0
71116,56.324829,39.711420,19.322697,0.011601,0.774109,0.496851,0.850508,11.528444,0.009448,0
71117,45.045162,55.650545,8.080459,0.037749,1.339336,0.521447,0.514025,20.784255,0.014667,0
71118,29.138077,29.945441,6.698698,0.039994,1.812762,0.399018,0.637841,14.707193,0.023948,1
71119,58.955427,82.441206,5.180960,0.022279,1.372027,0.410288,0.346863,25.494113,0.013030,0
71120,25.717413,23.464710,7.382302,0.012829,1.452693,0.515775,0.687320,10.976276,0.022150,1
71121,64.214066,52.203343,12.406431,0.016975,0.440114,0.124738,0.995781,0.529379,0.002339,0
71122,21.478920,17.228947,5.989620,0.046282,1.441710,0.271835,0.851556,5.971440,0.033027,0
71123,73.693017,67.574784,13.488595,0.055224,1.411865,0.199139,0.792211,25.079065,0.016425,1
71124,50.829976,56.829875,9.799967,0.070678,0.706668,0.653197,0.564470,16.823525,0.014106,1
71125,44.444094,39.240349,9.588682,0.061384,0.431610,0.554618,0.724632,9.749131,0.020618,1
71126,47.846788,58.065611,2.048358,0.038328,0.472370,0.381255,0.295078,11.347733,0.027524,0
71127,52.344081,45.826608,17.538898,0.023315,1.574940,0.552229,0.722864,22.002337,0.009233,1
71128,35.955741,32.357620,9.831410,0.075581,1.350258,0.392445,0.752702,13.200340,0.019269,1
71129,75.360847,91.872799,15.281562,0.072101,1.643269,0.461184,0.563911,38.044245,0.008839,0
71130,61.403859,48.411903,21.225230,0.047710,1.261177,0.495866,0.792001,19.761965,0.008381,0
71131,25.231403,25.284135,9.838846,0.056644,1.852913,0.680099,0.717016,11.620762,0.014485,1
71132,22.215960,26.561570,0.979282,0.079781,0.757267,0.254991,0.336546,7.055792,0.074036,0
71133,55.087949,68.987474,2.326166,0.056311,0.517543,0.382288,0.282773,13.404157,0.022325,0
71134,56.048240,72.405044,3.353022,0.064838,0.487870,0.495527,0.317261,13.949329,0.018368,0
71135,28.721878,29.050478,1.179532,0.018667,0.178485,0.266004,0.493861,4.840301,0.123582,1
71136,42.589574,39.667734,4.058110,0.028898,0.457557,0.167814,0.787954,8.350079,0.059953,1
71137,39.739219,33.119675,14.049163,0.022469,1.738595,0.521671,0.747172,16.750294,0.011695,0
71138,30.746363,25.704750,6.143409,0.021350,0.945454,0.223721,0.847285,7.054183,0.035279,0
71139,22.933349,17.940724,6.713540,0.013913,0.584492,0.582981,0.785807,5.111796,0.028524,0
71140,53.112383,60.959352,0.268079,0.019174,0.317386,0.181047,0.107426,5.531389,0.034124,1
71141,45.126278,49.457638,8.729900,0.077359,0.907509,0.537135,0.584700,16.762045,0.016886,1
71142,38.446839,32.674094,8.305847,0.062160,1.254738,0.124532,0.963687,3.429683,0.014849,0
71143,49.139385,49.884904,9.930047,0.074406,1.033005,0.437034,0.641038,18.666179,0.017123,1
71144,42.809225,46.238955,0.344023,0.011369,0.278972,0.151880,0.189138,6.118684,0.078799,1
71145,36.210130,29.729080,10.043261,0.014585,1.719878,0.339838,0.764737,14.601958,0.019054,0
71146,54.100170,61.623102,13.547508,0.033248,1.296730,0.632078,0.594407,23.885851,0.009957,1
71147,31.843023,26.090279,11.452222,0.051729,1.184524,0.603913,0.765779,10.630492,0.014656,0
71148,27.224078,37.357186,0.502027,0.033497,1.460192,0.199425,0.161186,8.042952,0.037266,0
71149,24.066231,28.489239,0.854771,0.027588,0.305632,0.415273,0.279820,4.477304,0.060907,0
71150,47.338390,38.224643,15.116905,0.064976,0.591629,0.698140,0.769835,11.060716,0.011950,0
71151,52.888158,40.743740,23.771556,0.073047,1.439552,0.689966,0.804021,17.548643,0.006316,0
71152,45.151922,45.106864,5.169588,0.023416,0.242834,0.569035,0.565152,8.757854,0.031088,1
71153,45.530444,63.584256,0.167892,0.037232,1.818857,0.118963,0.057125,7.038044,0.015690,0
71154,72.776139,69.047643,24.215811,0.045833,1.200032,0.688822,0.698425,27.784775,0.006346,1
71155,57.932732,77.912330,5.312422,0.053231,0.922090,0.467929,0.372392,21.047978,0.014535,0
71156,47.540497,56.381288,3.185302,0.054556,0.219302,0.674590,0.365400,8.371234,0.025037,0
71157,67.225930,67.627612,2.594971,0.045015,0.178081,0.223436,0.527498,11.290752,0.062788,1
71158,67.963062,72.706275,4.143480,0.034729,0.747960,0.228532,0.455774,23.304655,0.029517,1
71159,44.801856,51.654003,4.692627,0.063912,0.759941,0.410144,0.466753,15.526886,0.024819,1
71160,71.183680,97.922256,5.781588,0.076251,0.791570,0.482920,0.349401,23.443550,0.012103,0
71161,54.370471,65.661380,5.305653,0.029909,1.092932,0.376238,0.420760,22.227377,0.018285,0
71162,76.138939,75.600681,9.101990,0.044391,0.347710,0.465923,0.586820,17.485397,0.018618,1
71163,25.155358,33.719159,0.785290,0.027186,0.267058,0.579840,0.210772,3.754605,0.038317,0
71164,54.970086,69.476965,0.810055,0.030775,0.623602,0.246726,0.157171,10.439104,0.022454,0
71165,47.727638,56.031779,2.415539,0.044833,0.952757,0.245024,0.354755,17.339562,0.032607,1
71166,29.699750,26.708050,4.423404,0.076614,0.447049,0.252977,0.819844,5.213505,0.052262,1
71167,74.257845,89.855157,6.683447,0.023350,1.661492,0.287417,0.411121,37.234141,0.014140,0
71168,24.045892,20.052836,5.420650,0.041089,1.129479,0.234194,0.850948,5.933258,0.038793,0
71169,65.699204,63.272280,7.058324,0.049682,1.065166,0.135601,0.763332,20.918312,0.033553,1
71170,42.580427,52.589463,0.626118,0.014557,1.470778,0.148026,0.166770,12.907376,0.032699,0
71171,54.673067,55.978029,5.613632,0.068947,1.580516,0.107821,0.757310,21.497422,0.042202,1
71172,77.682934,65.631911,13.825217,0.055460,0.230592,0.361612,0.871027,7.848098,0.015596,0
71173,55.437669,45.122907,20.505738,0.016024,1.427419,0.611126,0.751227,20.992623,0.007830,0
71174,54.112811,47.654155,10.905566,0.014614,1.410940,0.275065,0.730882,21.218010,0.018671,1
71175,21.975201,24.939189,2.490368,0.037077,0.328645,0.693576,0.464634,5.006050,0.045479,1
71176,50.715425,60.703273,1.099053,0.017314,1.337342,0.158788,0.223309,17.514417,0.032067,0
71177,22.849414,24.537212,2.894101,0.011657,0.659336,0.473228,0.510638,7.399186,0.045421,1
71178,47.778800,44.829157,8.246170,0.034651,1.538527,0.233254,0.708557,20.333303,0.024820,1
71179,53.779250,56.728535,11.457506,0.066276,1.040677,0.514034,0.614821,20.973920,0.013556,1
71180,64.580288,51.739831,21.400909,0.063018,1.287061,0.439154,0.804238,20.247866,0.008589,0
71181,58.795741,81.032448,8.078895,0.030525,1.834026,0.428715,0.434163,31.332162,0.011527,0
71182,55.005255,39.131525,19.289534,0.060707,0.910050,0.399173,0.890587,9.828990,0.008943,0
71183,33.645353,44.948164,0.685237,0.020563,1.496587,0.199097,0.173350,10.546339,0.031267,0
71184,63.622488,55.253557,15.385243,0.035529,0.533181,0.587499,0.721537,15.596617,0.012301,0
71185,32.100308,33.357416,5.488310,0.017155,1.672201,0.341918,0.578896,16.235218,0.027557,1
71186,64.505788,74.727373,0.773819,0.050584,0.110361,0.418487,0.171472,5.452754,0.028374,1
71187,36.271918,36.574796,8.473029,0.053067,1.935589,0.352958,0.669222,18.292498,0.020351,1
71188,36.082772,28.899779,10.886863,0.075267,1.622954,0.210323,0.921955,6.706992,0.015092,0
71189,58.482359,42.553708,17.045044,0.044307,0.525739,0.262742,0.970388,2.854291,0.006042,0
71190,42.523729,42.320631,9.781931,0.044277,1.234167,0.469761,0.646102,17.567971,0.016757,1
71191,76.432401,73.625052,17.591115,0.036254,0.712016,0.613785,0.648418,23.927781,0.009372,1
71192,68.136535,54.974723,16.103518,0.043811,0.972844,0.211094,0.909829,10.928897,0.011463,0
71193,71.469069,90.518102,9.993688,0.034699,1.219328,0.481330,0.460486,31.329331,0.010451,0
71194,28.211811,23.822989,5.593633,0.075711,0.218978,0.523986,0.810520,3.576466,0.039163,0
71195,23.139894,19.206420,5.797468,0.075619,1.345674,0.101860,0.993738,0.473998,0.006458,0
71196,68.114832,68.005071,8.833366,0.020950,1.606089,0.225219,0.604976,33.238643,0.019805,1
71197,49.296121,59.955177,0.187691,0.023339,0.347928,0.209482,0.072597,4.014909,0.022668,0
71198,67.421056,83.031811,4.549789,0.025842,0.833968,0.371339,0.351587,22.842965,0.016227,0
71199,36.876747,34.063643,5.278209,0.079922,0.381376,0.346457,0.732474,7.495217,0.041713,1
71200,26.344566,22.883613,3.878229,0.050789,0.182510,0.309378,0.885284,2.180726,0.055647,0
71201,41.002244,38.930129,6.513255,0.031024,1.090610,0.284243,0.668983,15.526156,0.029791,1
71202,60.812245,79.377724,13.226333,0.042163,1.388110,0.626100,0.534661,28.475391,0.008860,0
71203,50.042278,55.446373,3.801876,0.071320,0.396067,0.424355,0.442481,12.433294,0.029540,1
71204,73.155429,93.249241,10.190452,0.026725,1.614398,0.420781,0.457826,36.874496,0.010143,0
71205,74.769632,102.693051,21.177154,0.078331,1.796717,0.656342,0.594509,38.855723,0.005894,0
71206,63.440104,47.724367,24.187258,0.047657,1.875094,0.410923,0.827935,22.153486,0.007144,0
71207,75.646607,79.746550,4.441558,0.018161,1.427562,0.148192,0.474829,35.985818,0.029726,1
71208,71.375764,70.679827,10.162848,0.047206,1.966690,0.159893,0.715609,33.948131,0.021191,1
71209,41.319414,35.888944,7.413312,0.041194,0.964536,0.185947,0.860028,9.030955,0.029493,0
71210,36.835527,49.765670,0.561107,0.050128,0.715133,0.267200,0.144604,7.086757,0.027333,0
71211,66.542140,65.890624,21.862312,0.038471,1.650658,0.605416,0.685524,30.348315,0.006859,1
71212,32.723979,25.005004,12.311355,0.076673,1.100248,0.551439,0.815985,9.131990,0.014055,0
71213,79.273859,106.632850,0.000000,0.032329,0.152663,0.117644,0.000000,0.000000,0.000000,0
71214,66.634595,58.755835,19.366339,0.075374,1.772288,0.321826,0.793811,25.291139,0.009987,1
71215,58.929394,44.817675,19.497681,0.051314,1.902377,0.251179,0.893458,14.936046,0.009001,0
71216,38.018253,27.034349,12.188235,0.049454,0.687318,0.321306,0.938314,3.836880,0.012020,0
71217,61.973247,60.153713,11.417547,0.063466,1.937274,0.189826,0.761224,26.740539,0.018933,1
71218,57.508990,45.869952,17.196585,0.021209,0.599179,0.633767,0.767959,13.583965,0.010816,0
71219,67.988720,65.616635,10.991517,0.028800,0.367775,0.586594,0.620757,15.689499,0.015733,1
71220,49.423723,64.287909,7.728465,0.076715,1.340971,0.470724,0.491583,22.827513,0.014805,0
71221,65.164165,51.792133,27.359272,0.073294,1.474664,0.624998,0.795173,22.472311,0.005742,0
71222,48.851832,44.204801,11.566568,0.022240,1.134621,0.433305,0.692173,18.301660,0.015599,1
71223,33.634838,39.755780,8.589741,0.057786,1.366458,0.627576,0.597366,15.215965,0.015684,0
71224,77.252812,102.733728,0.189969,0.018848,1.042224,0.145087,0.042913,7.194620,0.007972,0
71225,31.943522,35.735642,7.854618,0.072480,1.192134,0.596764,0.612650,13.355641,0.018398,1
71226,62.838076,57.154679,10.034343,0.027077,0.524084,0.365280,0.706909,15.648863,0.020702,1
71227,28.729426,31.752893,5.827002,0.054469,1.844286,0.378190,0.601629,15.057242,0.026155,1
71228,72.642209,82.973192,8.432905,0.031895,1.789998,0.276157,0.491768,38.764387,0.014861,1
71229,24.228738,17.628734,10.273432,0.042359,1.893545,0.500426,0.821891,8.690547,0.015623,0
71230,79.930645,68.232520,22.278972,0.057491,1.866837,0.273606,0.815221,29.130038,0.008927,0
71231,35.501382,39.462800,8.943121,0.030977,1.997046,0.484314,0.609506,19.255886,0.015796,1
71232,68.599341,87.731105,4.033033,0.065821,0.331459,0.595819,0.314900,14.027965,0.015094,0
71233,60.038829,72.930482,8.651941,0.039450,0.573091,0.692446,0.473752,18.093098,0.012648,0
71234,26.267561,36.074430,5.318677,0.060891,1.769260,0.527183,0.520665,13.920105,0.021630,0
71235,55.486936,69.720177,8.181841,0.054232,0.635411,0.690740,0.469383,17.593268,0.013020,0
71236,74.572245,58.927938,32.113243,0.061690,1.804309,0.584604,0.797920,28.218004,0.004811,0
71237,60.421415,71.467376,8.970729,0.052682,1.210803,0.433170,0.507939,26.518671,0.013850,0
71238,63.026545,71.272837,2.720012,0.031686,1.691742,0.137075,0.382144,31.266275,0.033942,1
71239,64.093057,51.086325,22.030188,0.015279,1.738047,0.466558,0.764076,26.022352,0.007812,0
71240,55.255378,72.819712,0.507423,0.027441,0.258655,0.390561,0.104819,5.103542,0.016547,0
71241,34.525673,31.246566,11.955446,0.070403,1.424326,0.579114,0.737302,13.436427,0.013666,1
71242,49.227872,55.446589,6.738324,0.019813,1.927208,0.307000,0.509399,27.256170,0.019010,1
71243,62.679614,64.096977,4.417855,0.073963,0.131295,0.527911,0.511772,9.056724,0.033259,1
71244,32.498273,29.293612,5.508520,0.038355,0.392121,0.442976,0.714704,6.912348,0.037679,1
71245,38.617376,48.078739,3.040721,0.068085,1.674126,0.233339,0.421782,19.549281,0.033558,0
71246,49.744462,38.287244,18.441879,0.033861,1.096982,0.612736,0.784263,15.253603,0.009171,0
71247,21.443029,18.149315,4.854158,0.058218,0.634710,0.386329,0.792687,4.886214,0.043338,0
71248,72.315493,87.863443,5.466271,0.038116,0.486486,0.505496,0.373170,19.096583,0.014849,0
71249,51.360578,71.085590,6.469285,0.079763,0.886251,0.577334,0.422236,18.921754,0.014019,0
71250,48.755305,54.947894,1.217643,0.025276,1.133843,0.137596,0.292106,17.831112,0.048081,1
71251,47.932914,45.530711,4.931168,0.032306,0.114990,0.554994,0.650635,6.016528,0.041033,1
71252,64.348646,60.034308,6.445199,0.042484,0.103317,0.467699,0.714305,7.030233,0.035136,1
71253,66.048456,71.027471,14.309582,0.036040,1.105007,0.554196,0.592853,26.944781,0.010086,1
71254,20.235151,17.874784,7.569075,0.060542,1.768841,0.556743,0.752494,8.506563,0.021096,1
71255,71.452369,96.190802,4.406345,0.035559,1.115403,0.355030,0.308664,26.572586,0.013143,0
71256,55.525987,56.618620,19.597042,0.057443,1.538399,0.686367,0.693772,24.166719,0.007423,1
71257,23.456843,21.369054,6.524241,0.068958,1.298410,0.444201,0.730439,8.830482,0.027826,1
71258,75.917415,54.682469,28.521677,0.073261,0.959374,0.503672,0.854106,17.018381,0.006111,0
71259,64.656971,87.351741,2.887768,0.075616,0.424656,0.510107,0.260361,13.676628,0.015103,0
71260,55.652159,47.377478,12.900797,0.043366,1.610081,0.211580,0.839865,17.191303,0.016294,0
71261,50.767272,61.751271,2.937432,0.026974,0.443044,0.466885,0.331266,12.256286,0.022990,0
71262,30.602972,31.922853,6.751601,0.043624,1.621693,0.416639,0.625151,14.775952,0.023351,1
71263,46.423465,46.169121,4.269675,0.022204,1.263294,0.168786,0.607064,20.061938,0.043657,1
71264,36.008688,44.037488,1.085387,0.053310,1.662686,0.138283,0.293709,15.988049,0.053629,0
71265,22.997378,27.868355,2.540141,0.073650,1.147202,0.358903,0.465036,9.788952,0.044953,0
71266,28.386452,24.737328,7.640900,0.059125,1.913791,0.265954,0.806617,10.772267,0.026265,1
71267,23.862933,27.172838,1.731724,0.027983,1.516680,0.219589,0.425377,11.518430,0.060735,1
71268,76.946804,80.454882,18.031478,0.059446,1.965890,0.370138,0.654967,39.751244,0.009227,1
71269,48.127299,42.469916,12.604205,0.062628,1.136913,0.409626,0.747844,16.381345,0.015186,1
71270,43.698503,35.261521,14.769487,0.078705,1.489256,0.385796,0.826394,13.676847,0.012466,0
71271,79.959771,95.653220,5.569213,0.079197,0.387087,0.506095,0.376632,18.889903,0.015082,0
71272,53.740535,43.656842,18.198873,0.015362,1.172259,0.586904,0.749555,18.507402,0.009314,0
71273,58.191767,62.602445,3.938683,0.034474,0.763949,0.251442,0.459093,20.184252,0.031030,1
71274,44.715173,31.815667,16.095681,0.079706,1.279605,0.212748,0.974908,2.965387,0.005448,0
71275,78.605560,96.867620,0.506345,0.033654,0.744285,0.160113,0.103486,12.201989,0.016571,0
71276,28.292568,26.115938,2.435625,0.021806,0.126536,0.232738,0.851219,2.333806,0.099001,1
71277,43.449849,56.488207,4.112954,0.064223,1.614964,0.305374,0.414914,21.525305,0.023119,0
71278,46.838862,49.863164,12.393163,0.065997,1.035735,0.658548,0.634478,17.926000,0.011979,1
71279,44.264483,33.098115,15.879133,0.045876,1.327646,0.446651,0.826529,13.074227,0.011253,0
71280,76.512932,62.240978,16.951525,0.047831,0.203519,0.582876,0.829858,8.739412,0.012584,0
71281,23.679285,16.950542,6.784500,0.013562,0.159507,0.396611,0.986215,0.333026,0.009389,0
71282,25.032816,29.272270,4.987362,0.035583,0.823896,0.688091,0.543291,9.011331,0.025366,1
71283,76.905580,66.877218,19.083679,0.027521,1.066408,0.421108,0.727815,26.365030,0.009927,1
71284,39.238104,52.500367,1.014728,0.067146,1.253524,0.206483,0.217747,12.930993,0.032449,0
71285,22.263408,16.728686,6.742082,0.051314,0.406550,0.598738,0.839940,3.454762,0.028634,0
71286,37.615406,49.466636,0.666139,0.060562,0.978362,0.208811,0.174658,9.578948,0.033138,0
71287,79.206058,57.024487,23.626256,0.049477,0.411709,0.330900,0.959909,4.387636,0.005134,0
71288,25.422393,22.666450,6.501390,0.027532,0.994662,0.495323,0.703576,8.767548,0.027535,1
71289,30.849562,22.548678,10.267479,0.010110,1.158680,0.430374,0.824725,8.568493,0.018055,0
71290,24.172092,27.494576,1.539588,0.017101,0.183544,0.654631,0.379119,3.940236,0.056125,1
71291,43.053754,39.953691,10.566906,0.017807,0.964248,0.536347,0.669244,15.324632,0.015986,1
71292,34.293877,38.396987,3.582283,0.071767,0.631364,0.418524,0.485122,10.863361,0.034957,1
71293,24.177175,30.983410,7.147224,0.074823,1.636905,0.680147,0.614398,11.829448,0.018177,0
71294,64.364332,53.625019,13.233600,0.022747,0.857944,0.252819,0.836444,14.714940,0.016376,0
71295,38.214718,48.189895,5.426704,0.048117,1.481716,0.418590,0.475883,18.523741,0.020451,0
71296,50.486843,55.776739,8.389846,0.040032,1.340795,0.402941,0.553600,23.111379,0.016783,1
71297,23.671953,30.778674,0.977607,0.028176,1.774142,0.213208,0.272114,10.465986,0.049376,0
71298,65.279291,65.647680,9.098042,0.073659,1.540918,0.165980,0.734536,26.565630,0.024374,1
71299,64.034734,63.337873,12.136309,0.076519,0.387581,0.699382,0.622080,15.153436,0.013633,1
71300,78.927792,72.615577,9.078068,0.066361,0.492712,0.140322,0.890176,10.405600,0.024159,1
71301,24.013445,25.291723,8.139747,0.053826,1.651070,0.655699,0.679102,11.047305,0.017696,1
71302,61.715224,60.218776,12.227561,0.038111,1.926168,0.280045,0.672332,30.930374,0.015055,1
71303,77.655249,66.916448,13.455251,0.026561,0.165558,0.557724,0.784856,9.235930,0.016587,0
71304,30.990888,39.589188,3.591697,0.074538,1.455079,0.350909,0.455966,14.822825,0.030226,0
71305,58.837821,51.552840,11.857217,0.065460,0.758189,0.304592,0.793353,14.625751,0.018294,1
71306,47.608804,39.808167,15.811387,0.022873,1.532734,0.509041,0.743664,18.978406,0.010732,0
71307,20.874369,15.897645,5.378319,0.013774,0.144559,0.694819,0.879114,1.595893,0.036464,0
71308,20.845244,26.209809,0.425336,0.074579,0.417715,0.319037,0.195875,3.724592,0.064320,0
71309,60.481532,56.250373,6.518647,0.032221,0.897329,0.121335,0.826396,14.693677,0.036893,1
71310,35.961585,47.282748,0.688612,0.079199,0.662613,0.265477,0.179934,7.679487,0.033757,0
71311,58.689388,70.950157,12.363904,0.013031,1.359141,0.593008,0.538584,27.168412,0.009786,0
71312,52.885050,46.311179,13.138804,0.041887,0.506041,0.642463,0.714075,12.791935,0.014068,1
71313,77.308502,92.612531,15.019378,0.044717,1.418387,0.506650,0.542794,36.519634,0.008503,0
71314,53.867251,66.517512,14.314124,0.072186,1.412385,0.655018,0.598404,24.758507,0.009223,0
71315,45.257650,56.923954,0.000081,0.075097,0.123360,0.169787,0.000126,0.007802,0.000182,0
71316,46.588332,33.711679,14.908802,0.063249,0.392490,0.569619,0.875858,5.979424,0.012322,0
71317,73.223910,72.904745,10.566806,0.069573,1.835476,0.127378,0.802776,27.540105,0.021969,1
71318,48.005744,61.257800,0.282977,0.026973,1.601660,0.113667,0.093029,10.111022,0.024099,0
71319,72.837031,60.895577,17.521907,0.057275,1.561627,0.146769,0.940107,10.827566,0.008905,0
71320,41.442789,49.953110,3.750443,0.020969,0.995603,0.384075,0.404673,16.023660,0.024398,0
71321,33.434105,28.161754,8.273088,0.022604,0.987984,0.397220,0.754471,10.459279,0.023842,0
71322,35.501899,28.533016,8.340541,0.013167,0.476961,0.426884,0.818571,6.465621,0.025195,0
71323,53.175348,73.468533,1.011895,0.042254,1.301615,0.213709,0.163949,14.997289,0.019067,0
71324,39.105469,29.839956,12.365247,0.045887,1.579428,0.280944,0.874451,10.147859,0.014955,0
71325,50.225122,57.218591,3.027906,0.069115,0.516073,0.341420,0.396102,13.903215,0.031281,1
71326,42.835419,42.567824,11.099342,0.015629,1.881948,0.455927,0.644225,21.894032,0.013906,1
71327,45.155842,54.490578,6.138312,0.057383,1.269890,0.403767,0.489896,20.294002,0.019411,0
71328,21.380492,29.174402,0.993203,0.042610,1.417673,0.273419,0.272123,8.450162,0.047690,0
71329,57.938942,59.983829,10.906831,0.030212,1.017422,0.476315,0.591734,22.695657,0.013951,1
71330,24.573511,29.619831,1.628886,0.040657,0.960409,0.311557,0.370258,9.094736,0.050334,0
71331,45.740541,35.403982,11.987900,0.043134,1.013601,0.177889,0.961132,3.876716,0.010277,0
71332,52.252424,66.081024,16.370479,0.068892,1.816561,0.670280,0.629423,26.604021,0.008003,0
71333,64.518626,55.523089,12.094004,0.054453,0.459628,0.338011,0.810311,11.857821,0.018336,0
71334,35.477167,41.575908,7.007509,0.074750,1.465786,0.453594,0.573479,16.843918,0.020128,1
71335,60.766841,79.026862,3.319671,0.070496,1.818066,0.195530,0.352481,30.426445,0.023179,0
71336,38.936982,34.929552,8.359069,0.071790,0.722305,0.407552,0.737762,10.781278,0.024157,1
71337,39.334720,37.049603,16.116694,0.043639,1.908641,0.684588,0.733765,17.841514,0.008825,1
71338,64.229242,66.509358,3.186650,0.044610,0.186098,0.356736,0.461845,11.003254,0.040176,1
71339,63.364089,69.643001,0.643329,0.077370,0.068614,0.374902,0.195175,4.578645,0.044332,1
71340,68.973186,92.981755,19.765398,0.056556,1.758566,0.683474,0.592263,35.509414,0.006210,0
71341,77.565593,64.931462,18.714065,0.014466,0.421876,0.602600,0.747147,16.106019,0.010530,0
71342,23.522418,21.790658,5.022456,0.071032,1.689807,0.213093,0.801749,8.515316,0.042740,1
71343,62.354617,59.171146,7.953928,0.016811,1.400472,0.189772,0.673812,26.598248,0.025740,1
71344,23.301902,17.191201,8.504277,0.060067,1.111115,0.477483,0.838554,6.011544,0.020868,0
71345,56.192549,51.460837,6.000659,0.059412,0.247349,0.215876,0.843718,6.695678,0.039712,1
71346,40.444426,54.910747,0.410481,0.056017,0.533919,0.284017,0.110186,5.563671,0.022430,0
71347,49.989919,50.811251,17.162956,0.069358,1.495369,0.658781,0.695434,21.399112,0.008692,1
71348,39.087973,36.889300,5.598704,0.029784,1.977815,0.143173,0.751987,17.394591,0.040205,1
71349,78.823985,83.972515,17.352357,0.068434,1.581142,0.406792,0.634426,37.274975,0.009327,1
71350,69.355722,53.215999,19.980113,0.035608,1.894162,0.159992,0.947318,10.262495,0.007040,0
71351,44.583236,37.327061,10.013520,0.028652,0.591639,0.415053,0.779097,10.177665,0.020852,0
71352,29.369085,32.973632,2.397741,0.063592,0.864012,0.289011,0.463317,10.844739,0.050350,1
71353,21.903777,25.651318,5.457855,0.046197,1.578342,0.568912,0.594220,10.670547,0.024769,1
71354,20.908326,21.088615,5.140897,0.064806,1.336568,0.470424,0.661078,8.846128,0.032184,1
71355,58.660228,68.859358,3.276508,0.011423,1.391283,0.232966,0.348956,25.600470,0.022954,1
71356,33.246673,43.413140,0.967587,0.047277,1.373403,0.203589,0.233667,11.935591,0.038618,0
71357,43.573639,48.160474,0.980094,0.063992,0.166436,0.338475,0.281417,5.998628,0.056083,1
71358,72.094117,77.983804,1.039327,0.030307,0.215226,0.216305,0.252265,10.679254,0.044135,1
71359,69.883858,52.368480,25.018321,0.067762,1.307494,0.403442,0.852717,18.405213,0.007144,0
71360,66.096887,83.674576,0.000172,0.030035,0.270665,0.121078,0.000170,0.022364,0.000156,0
71361,47.361705,39.376075,11.489523,0.043860,1.924603,0.141476,0.929089,8.910202,0.014588,0
71362,56.277467,47.748501,9.478367,0.024761,0.722278,0.126717,0.959593,4.155628,0.014336,0
71363,45.692067,44.705977,7.014856,0.073658,1.763709,0.117733,0.852816,13.970237,0.032225,1
71364,50.762202,52.364674,2.491762,0.055020,0.511031,0.177130,0.515918,14.465324,0.062016,1
71365,20.755264,26.620211,3.727449,0.078739,1.919607,0.396278,0.538451,11.418813,0.034846,0
71366,69.566815,88.437319,3.252674,0.012443,0.521883,0.435854,0.279547,16.904089,0.015356,0
71367,37.117392,49.500906,3.620809,0.051288,1.089670,0.434250,0.387749,14.841354,0.022766,0
71368,43.094343,58.422529,2.619885,0.014491,1.337165,0.338424,0.297216,17.253076,0.020530,0
